new blog post blog auto insuran i just found that my auto insurance policy had been expired i am too careless meanw,0
good luck with it do well my best wishes are with you,1
morning still trying to find a babysitter there is a creche at the gym so might leave him there but just know he will not be happy,0
slipped up and caught the flu feeling like poop,0
wat the you were in riverside,0
lol its not the army its starfleet rules are meant to be broken to get the job done that is why he gets the medal,0
is happy skool just let out today was my last day yippee r i p jackson tyler morris always loved and never forgotten,1
mothers day happy mothers day mom,1
i cannot deal w this tweet lol,0
is not liking the online livebox right now internet is dead,0
just loaned out a set of aerobars to team mate for tomorrows texas cup race at alkek bummed i will not be there,0
hello dark hair well my plans for today just got cancelled make some better ones,0
i cried like a baby when we had to put our cat down years ago for tears of happiness watch this,1
wow hehehe mushymushy mode,1
going to work could use some happy pills,1
we should have a twitter reunion it would be awesome to meet you all lol iwonder how did iget that to pull off,1
kind of bummed that i am going to miss s return to bg now ill never know what its like to make love to gunn,0
i am bored at work,0
annoyed the ppt did not save my changes when i explicitly saved,0
oh no todays jay lenos last show well miss you mr leno,0
yep tail between legs,0
yeah big chill here too good foods good music great weather have a cool day bro,1
aw man half term is not long enough lol,0
aha thanks jae,1
i saw us postal was hiring but once i was done filling out the preapplication thingy it did not show me jobs open in the area,0
its ok mate i stayed in as well losers are not we,0
happy mothers day to mommy,1
happy mothers day,1
yea it looks good the flower i mean,1
is on twitter for the second day running this is what study leave does to me if only my car were in one piece,0
i did not get my qdoba today sad,0
is heading to work n its freezing,0
none of the people i talk to in my p e class are here i am going to be so bored all period,0
is tired and about to go to sleep night everyone,0
yes and i hope the show i promoted was clean lol bella,1
good luck i want to see them again too i waited outside by their buses to see them before no autographs though,1
baaha healthy choice my friend,1
wow i am impressed pastor lucas great work,1
allianz interview went well got a rejection from mod though going to be a long weekend as i hear from allianz on monday,1
worried about the reply after sending the sms to,0
oh well you could always borrow and burn buddy lol,1
one mo time becuz has not seen it yet and she is soo cool ill post it just her,1
i am sorry you are not having the best day neither am i though are you working tonight,0
weird as usual but ok that is why we like it,1
how genius he looks good in bret lov him why cancelled concert in france i was ready men,1
thanx peeps following me,1
yea it is thanks for the link,1
back at homes hmm i really am going to miss my boo for days like wtf,0
hates putting in new contacts,0
i am using paint net x and its running crazily fast cannot afford cs unfortunately yet,0
goodnight baby loll jk night,1
i miss my dog r i p batman yeah batman i really hope all dogs go to heaven is true,0
good too thanks so you had a nice evening with your father that is cool thanks for the link by the way,1
now that i have a salary i can actually spend money hooray time to go shopping and have dinner at ahora to say goodbye to,1
hey i am chillin right now gettin ready for school mohawk kidd,1
dope background,1
happy mothers day hope you have a great one with harlow your mom and those you love you are such an awesome mommy,1
anstee i hope its in expo that would be amazing i am trying so hard to make perfection so it is,1
music aah i stopped getting your updates on my home page sad i am guna refollow you it worked with tswift,0
funny you should mention that i have a full unopened jar of nesscafï½ on my cupboard but no milk,0
awesome milkshakes i had areo mint we just blended it up it was like a lumpy smoothie so then we did some more chattering and,1
i get bit by ticks all the time i eat a ton of garlic in the summer to keep them and mosquitoes away boo o,0
